start	end	text	speaker	trial	role	echo	description	on_topic
429000	431000	Who's doing Diwali?	id61		S		a man who’s doing Diwali	Y
431000	433000	Who's doing Diwali?	R			Y		
433000	438000	Okay, so which one?	R					
438000	441000	Pick it.	R					
441000	444000	This one.	id61		S			Y
444000	447000	You can just pick one, go ahead and pick one.	R					
447000	451000	You have to say this like me.	id61		S			
452000	454000	Yay, you got it right, good job.	R	6				
454000	457000	Okay, so now you're going to be the teller	R					
457000	459000	and [id61]'s going to be the guesser.	R					
459000	461000	Okay, so tell her which one.	R					
461000	464000	Describe the one in the black box.	R					
464000	467000	It's a man walking.	id62		S		a man walking	Y
467000	469000	A man walking.	id62		S			Y
469000	473000	Okay, [id61].	R					
473000	476000	Yay, you guys are doing so good.	R	7				
476000	481000	Okay, now you're going to guess and you're going to tell [id61].	R					
481000	484000	Look, it has the same one though.	id62		L			Y
484000	487000	Yeah, you're going to keep seeing those.	R					
487000	490000	So explain to her what's inside the box.	R					
490000	497000	It's a man who's doing like this funny joke.	id61		S		a man who’s doing like this funny joke	Y
497000	500000	Which one do you think that is?	R					
500000	503000	Did you hear what she said?	R					
503000	505000	This one.	id62		L			Y
505000	508000	Guess, which one do you think?	R					
508000	512000	Can you describe more what's in the box?	R					
512000	516000	It's a man who is having some foot.	id61		S		a man who is having some foot	Y
519000	521000	What did you say?	id62		L			
521000	523000	[id61], what did you say?	id62		L			
523000	525000	Tell her again, [id61].	R					
525000	527000	A little louder.	id62		L			
527000	529000	[id61], tell her what you think.	R					
529000	534000	And a man who is doing this funny joke.	id61		S			Y
534000	535000	Good job.	R					
535000	538000	Okay, so which one do we think that is?	R					
538000	541000	You got it, you got it.	R					
541000	545000	Pick here.	R					
545000	550000	We have both the same of this tablet.	id61		S			
550000	552000	Yeah.	R					
552000	554000	Pick which one you think is right.	R					
554000	555000	Can you tell her more?	R					
555000	556000	Because she needs some help.	R					
556000	562000	Do you want to tell her more about the picture that has the box around it?	R					
562000	563000	Yeah, tell her more.	R					
563000	565000	Tell her more about what's in there.	R					
565000	570000	It's a man.	id61		S		a man	Y
570000	572000	Is it this one?	id62		L			Y
572000	573000	This one.	id61		S			Y
573000	574000	Just guess.	R					
574000	575000	It's fine.	R					
575000	577000	It's in the right square box.	id61		S			Y
577000	578000	Who is this one?	id61		S			Y
578000	581000	And you press it.	id61		S			Y
		Can you watch do this?	id61		S			
581000	586000	Can you guess which one she said?	R					
586000	588000	Based off what she told you, you can't look at what she's doing.	R					
588000	590000	But you can tell her more.	R					
590000	593000	Try to tell her more about what's in the box.	R					
593000	595000	What's in the box?	id61		S			
595000	597000	What's in the box?	R					
597000	599000	It's a man.	id61		S			Y
599000	601000	And?	R					
601000	605000	Who is having these?	id61		S		who is having these	Y
605000	606000	Just pick one.	R					
606000	608000	Which one do you think is correct?	R					
608000	610000	You don't know?	R					
610000	611000	We could just help.	R					
611000	615000	What do you think Smurfy would pick?	R					
615000	616000	Good job.	R					
616000	617000	Yeah, pick that one.	R					
617000	618000	Pick that one.	R					
618000	621000	I think I want to do bubbles.	id61		S			
621000	624000	Yeah, we can get to bubbles once we finish.	R					
624000	626000	Pick one.	R					
626000	628000	Pick one.	R					
628000	630000	You don't know?	R					
630000	634000	Okay, we can just try one.	R					
634000	635000	Yay!	R					
635000	637000	That was the one we were going to pick, right?	R					
637000	638000	Here, okay.	R	8				
638000	639000	You want to take Smurfy?	R					
639000	641000	Okay, now you're going to tell.	R					
641000	643000	You're going to tell and you're going to guess.	R					
643000	645000	Okay, tell her what's in the black box.	R					
645000	650000	There's a person in a boat.	id62		S		a person in the boat	Y
650000	658000	Okay, you're going to help Smurfy guess which one.	R					
658000	659000	Yay!	R					
659000	660000	Yay!	R	9				
660000	661000	Good job.	R					
661000	663000	Okay, now you're going to guess.	R					
663000	666000	[id62], [id61], you're going to tell.	R					
666000	669000	Tell her what you see in your black box.	R					
669000	674000	It's a man who is walking.	id61		S		a man who is walking	Y
674000	675000	Yay!	R					
675000	676000	Yay!	R					
676000	681000	Okay, now you're going to guess and you're going to tell.	R	10				
681000	686000	It is a man who's swimming.	id62		S		a man who’s swimming	Y
686000	687000	Hey?	id61		L			Y
687000	690000	No, this is one.	id61		L			Y
691000	696000	Help Smurfy pick.	R					
696000	700000	Can you tell her more about your person in the box?	R			Y		
700000	702000	Smurfy, you're on the front.	id61		L			
702000	707000	It’s swimming and it has a diamond hat.	id62		S		and it has a diamond hat	Y
707000	712000	Okay, can you help Smurfy pick?	R					
712000	713000	This one.	id61		L			
713000	718000	She’s a stuffy she wants to pick one.	id61		L			
718000	719000	Help her pick one.	R					
719000	721000	Then press it.	id62		S			Y
721000	723000	Yeah, press which one do you think?	R					
723000	726000	Smurfy, you want to try?	id61		L			
726000	727000	Mm-hmm.	R					
727000	731000	Okay, now you have to use your human finger to press.	R					
731000	732000	Yay!	R					
732000	733000	Good job.	R	11				
733000	737000	Okay, now you're going to guess, [id62], and you're going to tell.	R					
737000	738000	[id61]?	R					
738000	740000	This one.	id61		S			Y
740000	743000	Yeah, tell her what's in the box.	R					
743000	747000	It's a man who's doing for the diwali again.	id61		S		a man who’s doing for the Diwali	Y
747000	748000	Oh, okay, yeah.	R					
748000	749000	Walking.	id62		L			Y
749000	750000	What did you say?	id62		L			Y
750000	751000	Say it again.	R					
751000	756000	It’s a doing at the diwali.	id61		S			Y
756000	757000	Yay!	R					
757000	758000	Good job.	R	12				
758000	759000	Okay, can you take Smurfy?	R					
759000	764000	Okay, now you're going to guess, [id61], and you're going to tell, [id62].	R					
764000	768000	It's a a this who's in the boat again.	id62		S		a this who’s in the boat	Y
768000	769000	Okay.	R					
769000	771000	Can you help Smurfy pick?	R					
771000	772000	Yay!	R					
772000	773000	Yay!	R					
773000	774000	Good job.	R	13				
774000	775000	Now you're going to guess, [id62].	R					
775000	778000	You're going to tell, [id61].	R					
778000	780000	It's a fun game.	id62		L			
780000	781000	It is fun, right?	R					
781000	784000	Okay, now you're going to tell her what you see in the box.	R					
784000	791000	It's who's a man who's jumping around.	id61		S		a man who’s jumping around	Y
791000	792000	Oh, that's okay.	R					
792000	793000	That's okay.	R					
793000	794000	We'll try again.	R					
794000	795000	I'm going to try again.	id62		L			
795000	796000	Yeah, we'll try again.	R					
796000	800000	Okay, so [id61]'s going to guess, and you're going to tell [id61] what you see in the box.	R	14				
800000	805000	[id62], just get the wrong person who's doing that.	id61		L			
805000	806000	It's okay.	R					
806000	807000	We'll try again.	R					
807000	809000	So you tell [id61] what's inside the box.	R					
809000	816000	I get so much again, again the person in the boat. 	id62		S		the person in the boat	Y
816000	819000	Okay, help Smurfy pick.	R					
819000	820000	Did you hear what she said?	R					
820000	821000	It's that one.	id62		S			Y
821000	823000	Oh, you can't tell her which one.	R					
823000	824000	Just tell her.	R					
824000	825000	On this side.	id62		S			Y
825000	826000	Just describe.	R					
826000	828000	You can only describe what you see.	R					
828000	829000	On this side.	id62		S			Y
829000	830000	Okay.	R					
830000	832000	On the left one?	id61		L			Y
832000	834000	Yeah, just pick the one that you think.	R					
834000	835000	Good job.	R					
835000	837000	Okay, now you're going to guess.	R	15				
837000	838000	[id62].	R					
838000	843000	You're going to tell [id61].	R					
843000	847000	Okay, tell her what you see in the black box.	R					
847000	849000	Yeah, tell her.	R					
849000	854000	It's a man who is doing diwali again.	id61		S		a man who is doing Diwali	Y
854000	856000	This one … What did you say?	id62		L			Y
856000	860000	It's a man who is doing diwali. 	id61		S			Y
860000	861000	Yay!	R					
861000	862000	Yay!	R	16				
862000	863000	Okay, take Smurfy.	R					
863000	867000	Okay, now you're going to guess, and you're going to tell.	R					
867000	869000	It's a man who's walking.	id62		S		a man who’s walking	Y
869000	871000	This one.	id61		L			Y
871000	873000	Let's see.	R					
873000	874000	Press it.	R					
874000	875000	Yay!	R					
875000	876000	Yay!	R	17				
876000	880000	Okay, now you're going to guess, and you're going to tell [id61].	R					
880000	883000	One who is dancing mainly.	id61		S			Y
883000	887000	Oh, tell [id62] what's inside this box.	R					
887000	889000	It's a boat.	id61		S		a boat	Y
889000	890000	Yay!	R					
890000	891000	Yay!	R	18				
891000	893000	Okay, let me see Smurfy.	R					
893000	894000	Okay, now you're going to guess.	R					
894000	896000	[id61], you're going to tell [id62].	R					
896000	901000	It's a person walking on the sidewalk.	id62		S		a person walking on the sidewalk	Y
901000	903000	I'm going to do this.	id61		L			Y
903000	905000	Good job!	R					
905000	908000	Okay, now you're going to guess, and you're going to tell.	R	19				
908000	911000	[id61], which one is in the black box?	R					
911000	915000	You know Smurfy is having a smiley face?	id61		S			
915000	917000	He's so smiley, I know.	R					
917000	918000	Okay.	R					
918000	923000	It's a man who's jumping again.	id61		S		a man who’s jumping	Y
924000	926000	Good job!	R	20				
926000	928000	Okay, this one.	R					
928000	930000	Okay, now you're going to guess.	R					
930000	931000	Oh no, it’s a bug.	id61		L			
931000	933000	Oh, I'll take it.	R					
933000	934000	I'll take it.	R					
934000	935000	I got it.	R					
935000	936000	Okay, you guys can keep playing.	R					
936000	939000	It's a man who's bending and holding a triangle.	id62		S		a man who’s bending and holding a triangle	Y
940000	943000	Here, you're going to guess which one is the man holding.	R			Y		
943000	946000	I can't tell you.	R					
946000	948000	You have to pick.	id62		S			Y
948000	950000	You have to pick for Smurfy.	R					
950000	951000	Yay!	R					
