start	end	text	speaker	trial	role	echo	description	on_topic
405500	410500	It's the one that's holding a hat	id64		S		the one that’s holding a hat	Y
410500	413500	and it has a	id64		S			Y
413500	416500	and an earring.	id64		S		it has an earing	Y
416500	423500	It's the one that's holding a triangle.	id64		S		the one that’s holding a triangle	Y
423500	425500	Awesome.	R	9				
425500	427500	Good job.	R					
427500	429500	Okay, now it's [id63]'s turn.	R					
429500	431500	I see a square head.	id63		S		a square head	Y
431500	432500	That's okay.	R					
432500	433500	Keep trying.	R					
433500	436500	I see a square head,	id63		S			Y
436500	440500	a rectangle with a rectangle,	id63		S		a rectangle with a rectangle	Y
440500	444500	a head, a head, a head,	id63		S			Y
444500	447500	and a triangle,	id63		S		and a triangle	Y
447500	449500	and a one,	id63		S			Y
449500	451500	and a,	id63		S			Y
451500	452500	and a diamond left and the feet are triangles	id63		S		and a diamond left and the feet are triangles	Y
460500	465500	Do you see the both feet	id64		L			Y
465500	468500	or just one of the feet?	id64		L			Y
468500	471500	Just the both feets.	id63		S		the both feets	Y
471500	472500	Okay.	id64		L			Y
472500	474500	Is it this one or this one?	id64		L			Y
474500	478500	Is it on this side or this side?	id64		L			Y
		This side.	id63		S			Y
478500	480500	You're going to guess	R					
480500	481500	based on what she says,	R					
481500	483500	not based on what side, okay?	R					
483500	484500	So [id63],	R					
484500	485500	repeat what you said	R					
485500	487500	about what the picture looks like.	R					
487500	489500	[id64], pay attention to what [id63] is saying.	R					
489500	493500	The head is a square,	id63		S			Y
493500	497500	and the body is a rectangle,	id63		S		the body is a rectangle	Y
497500	505500	and one red is triangle,	id63		S		one red is triangle	Y
505500	509500	and the other one is rectangle,	id63		S		the other one is rectangle	Y
509500	518500	and the feet are triangles.	id63		S			Y
518500	519500	Okay, [id64].	R					
519500	521500	You have to make your best guess.	R					
521500	527500	Whichever one you think that [id63] is describing.	R					
527500	528500	Okay, tap on that one	R					
528500	532500	if that's the one you think it is.	R					
532500	533500	I don't know.	id64		L			Y
533500	534500	That's okay.	R					
534500	535500	Just make your best guess.	R					
535500	536500	We'll have many opportunities	R					
536500	539500	to help Smurphy, okay?	R					
539500	544500	I'm having a hard time thinking.	id64		L			
544500	546500	That's okay.	R					
546500	547500	Let's just tap on.	R					
547500	549500	Tap on the one that you think it is,	R					
549500	550500	and then we'll switch,	R					
550500	552500	and maybe you can help Smurphy	R					
552500	558500	by telling him a good answer.	R					
558500	560500	Let's just make our best guess.	R					
560500	570500	Just tap on one of them.	R					
570500	573500	That's okay, [id64].	R					
573500	575500	I'm having a very hard time.	id64		L			
575500	576500	That's okay.	R					
576500	587500	Let's just pick on one.	R					
587500	588500	Good job!	R					
588500	589500	You did it!	R	10				
589500	591500	Okay, now it's your turn to tell [id63]	R					
591500	595500	what's in the box now.	R					
595500	602500	Okay, it's with a diamond head,	id64		S		with a diamond head	Y
602500	610500	and kind of looking like a heart body,	id64		S		a heart body	Y
610500	622500	and it also has jumping.	id64		S		it also has jumping	Y
622500	624500	Okay, [id63], make your best guess.	R					
624500	626500	Good job!	R	11				
626500	629500	Okay, now it's your turn to guess, [id64].	R					
630500	635500	Is it the lying down one or the walking one?	id64		L			Y
635500	638500	Let's have [id63] tell us what she sees.	R					
638500	655500	I see a square head and triangle neck,	id63		S		a square head and triangle neck	Y
655500	661500	and the hand is rectangle,	id63		S		and the hand is rectangle	Y
661500	664500	and the shoes are,	id64		L			Y
664500	669500	and once she was actually kind of like,	id64		L			Y
669500	672500	not attached.	id64		L			Y
672500	681500	Okay, if you know which one it is, tap on it.	R					
681500	683500	Good job!	R	12				
683500	684500	Yay, I did it!	id64		S			
684500	685500	Awesome, [id64].	R					
685500	687500	Okay, now you're going to help Smurfy and [id63]	R					
687500	690500	guess which one is in your box.	R					
690500	692500	So tell them what you see in your box.	R					
692500	697500	It's the one with the square head,	id64		S		the one with the square head	Y
697500	702500	and it's no, and it's unjumping,	id64		S		And it’s un-jumping	Y
702500	705500	and it's unjumping,	id64		S			Y
705500	711500	and it has the triangle shoes,	id64		S		And it has the triangle shoes	Y
711500	721500	and it has the unkind of heart shape.	id64		S		and it has the un-kind of heart shape	Y
721500	726500	Unkind of, and it's short,	id64		S		and it’s short	Y
726500	728500	and it's hot,	id64		S		and it’s hot	Y
728500	729500	and it's short.	id64		S			Y
729500	731500	It's not kind of like a heart.	id64		S			Y
731500	734500	Okay, [id63], make your best guess.	R					
734500	736500	Which one do you think it is?	R					
736500	738500	That's okay.	R	13				
738500	740500	We'll get another turn right now.	R					
740500	743500	Okay.	R					
743500	749500	I see a square head,	id63		S		a square head	Y
749500	755500	and the neck is triangle,	id63		S		and the neck is triangle	Y
755500	766500	and the mouth is rectangle,	id63		S		and the mouth is rectangle	Y
766500	783500	and the tail is triangle,	id63		S		and the tail is triangle	Y
783500	790500	and there's a feet not connected.	id63		S		and there’s a feet not connected	Y
790500	792500	So one feet is going up,	id63		S		so one feet is going up	Y
792500	795500	and one feet is lying down.	id63		S		and one feet is lying down	Y
795500	797500	I think it's this one.	id64		L			Y
797500	800500	Oh, it's mystery.	id64		L			
800500	802500	Oh, I think it's loading.	R					
802500	805500	Let's give it five seconds.	R					
805500	809500	I need five seconds to answer me.	id64		L			
809500	813500	I need five seconds.	id64		L			
813500	820500	I need five seconds.	id64		L			
820500	827500	Does your screen still say that?	R					
827500	829500	Now tell.	id64		L			
829500	830500	Awesome.	R					
830500	831500	Now it's your turn to tell [id63].	R					
831500	838500	It's working now.	R					
838500	840500	Tell [id64]h what you see in the black box.	R					
840500	841500	Now.	id64		L			
841500	843500	I'm not doing it.	id64		L			
843500	844500	Now.	id64		L			
844500	845500	Now.	id64		L			
845500	846500	Now he's doing it.	id64		L			
846500	849500	Yeah, now it's Murphy's turn to guess.	R					
849500	852500	But [id63] has to tell you what she sees in the black box.	R					
852500	853500	No, it's Murphy.	id64		L			
853500	855500	So it's Murphy, okay.	R					
855500	859500	I see a square head,	id63		S			Y
859500	864500	and a triangle neck,	id63		S			Y
864500	867500	and a rectangle,	id63		S			Y
867500	869500	and a pan,	id63		S			Y
869500	872500	and kind of like...	id63		S			Y
872500	877500	Okay, now I'm not doing it, Smurfy is now.	id64		L			Y
877500	881500	Well, you have to help Murphy,	R					
881500	883500	because Murphy can't tap the iPad.	R					
883500	886500	So you have to help Murphy tap which one you think it is.	R					
886500	888500	Go ahead and tap it, [id64]h.	R					
888500	892500	Okay, I'm going to...	id64		L			
892500	894500	Okay, Murphy's doing it.	id64		L			
894500	896500	I'm not doing it.	id64		L			
896500	900500	I think it's this one.	id64		L			Y
900500	901500	Yay!	R					
901500	902500	Good job.	R	14				
902500	904500	He did the right one.	id64		S			
904500	906500	Murphy did the right one.	R					
906500	908500	Okay, now it's your turn to tell [id63].	R					
908500	910500	I'm...	id64		S			
911500	912500	Let's use our words, okay,	R					
912500	914500	instead of our hands.	R					
914500	917500	The shirt looks like,	id64		S		the shirt looks like	Y
917500	922500	kind of looks like a heart again.	id64		S		a heart 	Y
922500	924500	Go ahead and pick it up.	R					
924500	927500	And it has a diamond head.	id64		S		it has a diamond head	Y
927500	930500	Oh, this time it's going to get a little tricky.	id64		S			Y
930500	933500	Okay, and it has a diamond head,	id64		S			Y
933500	936500	and it's jumping.	id64		S		and it’s jumping	Y
936500	938500	Yay!	R	15				
938500	940500	Good job, [id63].	R					
940500	942500	Now Murphy's going to do it again.	id64		L			
942500	944500	Okay, now Murphy's going to guess again,	R					
944500	945500	and [id63]'s going to tell Murphy	R					
945500	948500	what is in the black box.	R					
948500	955500	It has a...	id63		S			
955500	957500	I'm getting better.	id64		L			
957500	959500	Yeah.	R					
959500	963500	Earlier I always had no watch,	id64		L			
963500	968500	but then now I'm getting better.	id64		L			
968500	969500	Yeah.	R					
969500	972500	Okay, listen to what [id63] sees.	R					
972500	980500	I see the pad is like a square,	id63		S		the pad is like a square	Y
980500	986500	but it is just the pointy side	id63		S		but it is just the pointy side	Y
986500	988500	and connected to the neck,	id63		S		and connected to the neck	Y
988500	994500	and the hand is kind of like straight,	id63		S		and the hand is kind of like straight	Y
994500	996500	and the...	id63		S			Y
996500	998500	Now it's Murphy's feeling.	id64		L			
998500	999500	Okay.	R					
999500	1002500	And then she is holding the hand,	id63		S		she is holding the hand	Y
1002500	1012500	and the body is kind of going a little bit like...	id63		S		and the body is going	Y
1012500	1014500	I think.	id64		L			Y
1014500	1024500	And the feet is made is like triangle	id63		S		and the feet is triangle	Y
1026500	1035500	Okay, Murphy's turn to guess which one is in the black box.	R					
1035500	1036500	That's okay.	id64	16	S			
1036500	1039500	That's okay, because we'll get another turn after that.	R					
1039500	1041500	But now you're going to help Murphy	R					
1041500	1043500	by telling Murphy what you see.	R					
1043500	1046500	I see the one.	id64		S			Y
1046500	1051500	It's actually a square shaped head,	id64		S		a square shaped head	Y
1051500	1054500	and it's kind of...	id64		S			Y
1054500	1058500	It's on that side, and...	id64		S			Y
1058500	1061500	And it has...	id64		S			Y
1061500	1064500	And it's feet.	id64		S			Y
1064500	1067500	You can see both of the feet,	id64		S		you can see both of the feet	Y
1067500	1070500	and you could...	id64		S			Y
1070500	1076500	And...	id64		S			Y
1076500	1084500	And it has the giant tail.	id64		S		and it has the giant tail	Y
1084500	1087500	Now it's Murphy's turn to guess.	id64		S			
1087500	1090500	Tap one more time.	R					
1090500	1092500	One more time.	R					
1092500	1093500	There you go.	R	17				
1093500	1094500	Yep.	R					
1094500	1096500	Yay, I'm getting better at this.	id64		L			
1096500	1097500	You are.	R					
1097500	1099500	Okay, now Murphy's turn to guess.	R					
1099500	1101500	You are, [id63].	R					
1101500	1105500	Okay, now tell Murphy what you see inside the box.	R					
1105500	1106500	Okay.	R					
1106500	1107500	I see.	id63		S			Y
1107500	1109500	Now Murphy's doing it.	id64		L			
1109500	1111500	Okay, but Murphy has to pay attention, okay?	R					
1111500	1117500	I see a square,	id63		S		a square 	Y
1117500	1119500	but the head,	id63		S		but the head	Y
1119500	1123500	but the pointy side is kind of to the neck,	id63		S		but the pointy side is kind of to the neck	Y
1123500	1128500	so it kind of likes a heart shape,	id63		S		a heart shape	Y
1128500	1136500	and the legs are like triangles.	id63		S		and the legs are like triangles	Y
1136500	1137500	Good job.	R					
1137500	1139500	Okay, Murphy's turn to guess.	R					
1139500	1141500	I think it's this one.	id64		L			
1141500	1143500	No, I think it's this one.	id64		L			
1143500	1145500	Okay, now tap the one you think it is.	R					
1149500	1151500	Yay!	R	18				
1151500	1153500	Good job.	R					
1153500	1157500	Okay, now you can help Murphy by telling, [id64],	R					
1157500	1159500	and [id63]'s going to guess.	R					
1159500	1164500	It's holding a triangle, kind of.	id64		S		holding a triangle	Y
1164500	1168500	It's a triangle that's upside down.	id64		S		a triangle that’s upside down	Y
1168500	1170500	Keep using your words, okay, [id64]?	R					
1170500	1175500	It's holding a triangle like this.	id64		S			Y
1175500	1176500	Keep using your words.	R					
1176500	1178500	That's a clue.	id64		S			Y
1178500	1180500	Okay, [id63], guess which one you want to guess.	R					
1180500	1186500	And it's actually the diamond head.	id64		S		the diamond head	Y
1186500	1188500	Tap on it.	R					
1188500	1190500	One more time.	R					
1190500	1193500	One more time.	R					
1193500	1195500	Tap right here, that's the one you think.	R					
1195500	1197500	Yay!	R	19				
1197500	1199500	[id63] did it.	id64		L			
1199500	1200500	Okay.	R					
1200500	1201500	Good job.	id64		L			
1201500	1202500	Now you're going to guess again.	R					
1202500	1204500	Now Murphy's going to do it again.	id64		L			
1204500	1206500	Yeah, Murphy's going to do it.	R					
1206500	1211500	But Murphy has to listen because [id63]'s going to tell what is in the box.	R					
1211500	1215500	I see a square box and a triangle,	id63		S		a square box and a triangle	Y
1215500	1220500	and a rectangle here,	id63		S		and a rectangle here	Y
1220500	1225500	and a triangle here.	id63		S		and a triangle here	Y
1235500	1240500	With feet and the other one is upside down,	id63		S		with feet and the other one is upside down	Y
1240500	1243500	and it's laying down.	id63		S		and it’s laying down	Y
1243500	1246500	I think it's this one.	id64		L			Y
1246500	1248500	Yay!	R					
1248500	1252500	Okay, it was that one.	id64		L			
1252500	1255500	Okay, thank you so much friends for playing with my games.	R					
1255500	1256500	I got the sprinkles.	id64		L			
1256500	1259500	You guys did so good.	R					
1259500	1261500	Did you get the sprinkles?	id64		L			
1261500	1265500	Yeah, we both got sprinkles.	id64		L			
