start	end	text	speaker	trial	role	echo	description	backchannel
666200	667600	So now you're gonna be the guesser,	R					
667600	669400	and you're gonna be the teller.	R					
669400	671400	So it's like a shoe.	id192		S		a shoe	
672400	675760	So it's like a triangle shoe	id192		S		a triangle shoe	
675760	680760	that has a ribbon on the very, very top.	id192		S		that has a ribbon on the very very top	
682640	683480	Yeah.	id191		L			
683480	685440	Okay, so then when you think you know the answer,	R					
685440	686280	can you click it?	R					
688280	690640	Oh, okay, it was the other one, but that's okay.	R	13				
690640	691680	We'll have more chances.	R					
691680	693040	So now we're gonna switch back,	R					
693040	694040	and you're gonna be the teller,	R					
694040	695480	and you get to be the guesser.	R					
696760	699400	So Tejas, could you tell everyone what you see?	R					
700400	704400	This you, is the part in your iPad	id191		S			
706760	710520	to, to, to, to part.	id191		S			
710520	715520	And this part, the rainbow is very pretty.	id191		S		this part the rainbow is very pretty	
717360	718200	Okay.	R					
718720	720240	There we go.	R	14				
720240	722400	Nice.	R					
722400	724120	Okay, now we're gonna switch back.	R					
724120	726560	And now your turn to be the guesser,	R					
726560	728400	and you're turn to be the teller.	R					
728400	738400	So, it's like, triangle just has a rebound on the very, very, very, very top.	id192		S		 triangle just has a rebound on the very, very, very, very top.	
739400	744400	Okay. So, Tejas, when you have a guess, do you want to click the screen?	R					
744400	745400	Yeah. Okay.	id191		L			
745400	746400	This. This?	id191		L			
746400	748400	Yeah. Whichever one you think it is.	R					
750400	751400	Oh, no!	id191		L			
751400	753400	It's okay. We'll have more chances to help Smurphy.	R	15				
753400	755400	Okay. And now we're going to switch back.	R					
755400	757400	And you're going to be the teller now. And you're going to be the guesser.	R					
757400	764400	This large, there Thomas like to crash in the water.	id191		S		This large, there Thomas like to crash in the water.	
764400	770400	And this is where the person goes to help Thomas.	id191		S		And this is where the person goes to help Thomas.	
770400	775400	And then the robot's large and huge.	id191		S		And then the robot's large and huge.	
778400	779400	Okay.	R					
781400	782400	Oh, okay.	R	16				
782400	783400	Oh.	R					
783400	784400	A lot more more chances.	R					
784400	787400	So, now you're going to be the guesser and you're going to be the teller.	R					
787400	798400	So, it's like a giraffe has button on the giraffe's back.	id192		S		it’s like a giraffe has button on the giraffe’s back	
801400	803400	Whichever one you think it is.	R					
803400	806400	You just want to have a guess and you can click.	R					
806400	807400	Yay!	R	17				
807400	808400	Yay!	R					
808400	810400	Okay. And now we're going to switch back.	R					
810400	813400	And you're going to be the teller now. And you're going to be the guesser.	R					
813400	814400	You're doing great.	R					
814400	815400	So, do you want to...	R					
815400	823400	This huge tool is larger than 45 to the muscles and a larger mic.	id191		S		This huge tool is larger than 45 to the muscles and a larger mic.	
827400	828400	Yay!	R	18				
828400	829400	Okay.	R					
829400	832400	Now you're going to be the guesser and you're going to be the teller.	R					
832400	846400	So, it's like in triangle shoes but the very, very bottom is cut.	id192		S		in triangle shoes but the very very bottom is cut	
846400	854400	So, but the very, very top has a rebound on the top.	id192		S		but the very very top has a rebound on the top	
854400	855400	Okay.	R					
855400	856400	Okay.	R					
856400	859400	Whichever one you think it is.	R					
859400	860400	Yay!	R					
860400	861400	Yay!	R	19				
861400	862400	Okay.	R					
862400	863400	Now we're going to switch back.	R					
863400	865400	And you're going to be the teller.	R					
865400	867400	You're going to be the guesser.	R					
867400	869400	This one you...	id191		S		you	
869400	871400	This one you...	id191		S			
871400	873400	This one...	id191		S			
873400	877400	This is you the part and huge like a Thomas.	id191		S		the part and huge like a Thomas	
880400	881400	Nice.	R	20				
881400	882400	Okay.	R					
882400	883400	Now we're going to switch back.	R					
883400	884400	You're going to be the guesser.	R					
884400	886400	And you're going to be the teller.	R					
886400	899400	So, it's like a baby giraffe  has a diamond at the very, very top.	id192		S		a baby giraffe has a diamond at the very very top	
905400	906400	So there?	id191		L			
908400	911400	Just when you're ready, you can click on which one you think it is.	R					
911400	913400	Oh, that's okay.	R					
913400	918400	And that's the end of the game.	R					
918400	919400	Wow.	R					
919400	920400	Well, thank you guys.	R					
920400	921400	Thanks for helping, Murphy.	R					
921400	922400	Thanks for playing my game, too.	R					
922400	923400	Yeah.	id192		S			
923400	924400	Yeah.	R					
924400	925400	That was great.	R					
925400	926400	Okay.	R					
926400	927400	So, now I'm going to stop the recording and then we'll put our name tags back on and	R					
927400	928400	then go back to the classroom.	R					
