start	end	text	speaker	trial	role	echo	description	on_topic
394800	395360	That's okay.	R					
395360	397040	Tell [id159] what you think it looks like.	R	 				
397040	402000	It looks like something a bow tie that dad would wear when they go to work.	id160		S		a bow tie that dad would wear when they go to work	Y
404160	405360	Touch the one that you think it is.	R					
406320	407360	You can make your best guess.	R					
409120	409760	Good job.	R	11				
410960	411520	I know it.	id160		L			
411520	413440	I just almost kind of fell asleep.	id159		S			
413440	414560	Oh, okay.	R					
414560	417760	Well, now you can tell [id160] what you see.	R	 				
417760	418960	I didn't know what it is.	id160		L			Y
419760	425520	So there's a bow tie on the top of a shoe that's...	id159		S		a bow tie on the top of a shoe	Y
426400	427200	Good job.	R					
428880	429360	Awesome.	R					
430160	430960	It's [id160]'s turn.	R	12				
431600	432720	What's in the black box?	R					
432720	435200	It's something that has a diamond on the top.	id160		S		something that has a diamond on top	Y
440000	440640	That's okay.	R					
441440	442560	We can have another turn.	R	13				
443520	451120	So in the box, there's a diamond on here and it's on a shoe.	id159		S		diamond on here and it’s on a shoe	Y
454880	455600	Perfect.	R	14				
459600	460480	What's in the bottom?	id159		L			Y
463840	465440	A diamond on the top.	id160		S		a diamond on the top	Y
466800	468800	In the middle.	id160		S		in the middle	Y
470240	470880	Middle?	id159		L			Y
470880	471360	Yeah.	id160		S			Y
472240	473360	I don't know what it is.	id160		S			Y
474400	475760	Still have your best guess.	id160		S			Y
476640	479440	Can you tell [id159] more about what it looks like?	R					
479440	480080	What do you see?	R					
480400	483360	I have two triangles on the top.	id160		S		two triangles on the top	Y
485760	486720	Great job.	R	15				
486720	489520	I saw something that like fell backwards.	id159		S			Y
489520	489920	What?	R					
490560	492960	Okay, now it's your turn to tell [id160] what you see.	R					
492960	498480	There's like a diamond on his back with no hand to his feet and a head looking on the...	id159		S		a diamond on his back with no hand to his feed and a head looking 	Y
499120	499840	Good job.	R					
499840	500800	That was so quick.	R					
501680	503600	Okay, now you're going to tell [id159] what you see.	R	16				
503600	506640	It looks like a bow tie.	id160		S		a bow tie	Y
512000	512560	That's okay.	R					
513680	513920	No.	id160		S			
514880	515920	Okay, now it's your turn.	R	17				
517440	519440	I almost said you keep like...	id160		L			
522400	522960	I just said...	id159		S			
524080	524880	Oh my goodness.	R					
524880	528000	Okay, well now [id159]'s going to tell so let's turn our list.	R					
528000	533600	In the box there's a diamond and then there's like a...	id159		S		a diamond 	Y
533600	534960	It looks like a jay.	id160		L		a J	Y
534960	536560	Let's use your words.	R					
536560	538880	Something that looks like a jay.	id160		L		a J	Y
538880	540400	It just looks like a jay.	id159		S		a J	Y
543520	544240	Good job.	R					
547760	549120	Now it's your turn, [id160].	R	18				
549120	549680	The next one.	id160		S			Y
551680	553360	A diamond on the top.	id160		S		a diamond on the top	Y
555200	557280	And a triangle on the bottom.	id160		S		and a triangle on the bottom	Y
558960	561120	Touch the one that you see.	R					
561120	561840	Good job.	R	19				
565760	567120	Now it's [id159]'s turn.	R					
567120	574800	So in the box there is like two triangles on the top and one's a triangle on the bottom	id159		S		two triangles on the top and one’s a triangle on the bottom	Y
574800	575760	that's like this.	id159		S			Y
576400	578000	Remember use your words, not your hands.	R					
580560	581280	Good job.	R	20				
581280	582560	She's kidding me.	id159		L			
584000	585040	What's in the box?	id159		L			Y
585760	587360	Now [id160], what do you see in the box?	R					
587360	590080	This looks like a man with a triangle on his head.	id160		S		a man with a triangle on his head	Y
592560	593120	A man?	id159		L		a man	Y
593840	594080	Yeah.	id160		S			Y
598960	599680	Good job.	R					
603840	605520	You guys finished my game.	R					
606240	608080	Thank you so much for playing.	R					
609680	610560	Did you have fun?	R					
611600	612080	Yes.	id160		S			
