start	end	text	speaker	trial	role	echo	description	on_topic
255360	259000	And you can tell Smurphy and [id274] what you see in the box.	R					
260000	262160	I see.	id273		S			
262160	266320	All right, let's not guess before our friend tells us	R	3				
266320	267400	what they see.	R					
267400	268720	All right, so now it's [id274]'s turn	R					
268720	272040	to tell us what's in the box.	R					
272040	275640	It's a cross sign.	id274		S		a cross sign	Y
275640	277720	See, it's cross sign in the box.	id274		S			Y
280960	282200	Good job.	R	4				
282200	283920	All right, now pass Smurphy to [id274].	R					
284760	295160	And I see a pointing triangle pointing down.	id273		S		a pointing triangle pointing down	Y
295160	298120	I don't see any box.	id274		L			
298120	299720	Because you're the guesser.	R					
299720	302360	And [id273]'s trying to tell you what he sees in the box.	R					
302360	304000	It's like this.	id273		S			Y
304000	304960	What is that?	id273		S			
304960	307040	Can you use your words to describe it?	R					
307040	311880	Oh, it's a triangle with a right notion.	id273		S		a triangle with a right notion	Y
311880	314480	And a right notion is a kind of shape.	id273		S		and a right notion is a kind of shape	Y
317840	318840	Point to it.	id273		S			
322840	324440	[id273].	id274		L			
324440	327240	You can ask [id273] questions if you're not	R					
327240	329720	sure which picture it is.	R					
329720	331160	I don't want to question it.	id274		L			
331160	332640	Yeah.	id274		L			
332640	334200	You want to see which picture it is?	id273		S			
334200	336560	Oh, let's not show our friends which picture it is.	R					
336560	338880	Let's just use words to describe it.	R					
338880	341800	And then once you're ready to guess,	R					
341800	344720	you can tap and guess which one it is.	R					
344720	345720	No, correct.	id274		L			
349720	351640	Did you get a frown face?	id273		S			
351640	353960	No, I didn't.	id274		L			
353960	357400	Just make your best guess, [id274].	R					
357400	359760	And so here we have lots of tries to help Smurphy.	R					
363360	367360	I don't have a sad face.	id274		L			
367840	370840	Give them here.	id274		L			
370840	372520	All right, friends, let's pay attention to the game.	R					
372520	375440	Do you want to describe again what you see in the box, [id273]?	R					
375440	382240	I see the box, a triangle, and I see a right notion.	id273		S			Y
382240	384920	What does it look like?	id274		L			Y
384920	396160	It looks a little bit like a pointing to how I can see it.	id273		S			Y
396160	400120	Do you just want to make your best guess, [id274]?	R					
400120	404320	Is it a thing like this?	id274		L			Y
404320	405760	I think so.	id273		S			Y
405760	411480	No, it does bend as one with triangles.	id274		L			Y
411480	417520	It's a one and a half, but it's the top.	id274		L			Y
417520	419920	Oh, no, it's not a windmill.	id273		S		not a windmill	Y
419920	423400	It's like a little castle, but it's pointing down.	id273		S		a little castle, but it’s pointing down	Y
423400	425760	Do you want to come see?	id274		L			
425800	427640	No, we're just going to use our words.	R					
427640	429040	So we're going to stay in our chairs.	R					
429040	434160	It's pointing down and it has a right notion.	id273		S			Y
434160	441640	We don't have to talk, then we don't have to look at each other.	id274		L			
441640	448000	[id274], do you want to tap on the picture that you think is inside the box?	R					
448000	449400	Nice job.	R	5				
449400	453480	All right, now pass Smurphy onto [id273].	R					
453480	454200	Thank you.	R					
454200	457440	I tap the box.	id274		S			
457440	459480	Can I tap another one?	id274		S			
459480	461080	Now it's [id273]'s turn to guess.	R					
461080	464360	So you have to describe what you see in the box to [id273].	R					
468920	471000	What is it?	id273		L			Y
471000	472920	That's what I'm waiting for you.	id274		S			
476240	480600	Let's use our words to describe what's in the box first before we try to guess.	R	6				
480600	482960	Hey, now I see a statue.	id273		S		a statue	Y
482960	487800	I didn't pass anything, but [id273] was a sad face.	id274		L			
487800	492040	Oh, that's because [id273] was guessing and you were supposed to tell him what was in the box.	R					
492040	496000	But now you don't have the black box, but now you don't have the black box.	R					
496000	499280	So [id273] is going to tell you what he sees inside.	R					
499280	508680	I see a statue and I have a diamond on top of it.	id273		S		a diamond on top of it	Y
508680	509680	Tap it, [id274].	id273		S			
511680	513680	Nice job, guessing.	R	7				
513680	518680	All right, now you're going to tell [id274], so you're going to give Smurphy to [id273].	R					
518680	519680	Yep.	id273		L			
519680	521680	And then [id273] can guess.	R					
521680	525680	So can you use your words to describe what you see inside the box?	R					
525680	527680	It's a bunny rabbit.	id274		S		a bunny rabbit	Y
531680	533680	Nice job, guys.	R	8				
533680	536680	Ding, ding, ding, ding, ding, ding, ding.	id273		S			
537680	538680	He likes to bounce.	id273		S			
538680	539680	He's bouncing.	id273		S			
539680	542680	All right, bouncing all the way to [id274].	R					
542680	546680	All right, [id273], can you describe what you see in the box?	R					
546680	548680	I see a sad man.	id273		S		a sad man	Y
550680	552680	What does it look like?	id274		L			Y
552680	557680	He's looking his head down.	id273		S		he’s looking his head down	Y
557680	559680	With his flag behind him.	id273		S		with his flag behind him	Y
559680	560680	Me too.	id274		L			Y
561680	562680	Press it.	id273		S			
563680	568680	All right, now it's [id273]'s turn to hold Smurphy.	R	9				
568680	571680	What do you see on the picture?	id273		L			Y
571680	573680	It's all stills in the mirror.	id274		S		all stills in the mirror	Y
573680	576680	It's the mirror's way of looking down at it.	id274		S		the mirror’s way of looking down at it	Y
581680	585680	All right, now it's [id274]'s turn to hold Smurphy.	R	10				
585680	588680	I see a bunny.	id273		S		a bunny	Y
		A bunny, ba bunny. 	id274		L			Y
589680	592680	I see a bunny.	id273		S			Y
592680	593680	Tap it.	id273		S			
598680	600680	What do you see [id274]?	id273	11	L			Y
600680	602680	It's a bunny rabbit.	id274		S		a bunny rabbit	Y
608680	611680	All right, now it's [id274]'s turn.	R	12				
611680	613680	I see a statue.	id273		S		a statue	Y
615680	616680	Tap it.	id273		S			
619680	623680	Where's the speaker?	id274	13	S			
623680	624680	It's coming out of here.	R					
624680	627680	All right, now it is [id273]'s turn to hold Smurphy and guess.	R					
627680	631680	So, hey, it's now turning into a box.	id273		L			
633680	635680	It's because [id274] has the box.	R					
635680	638680	Can you describe what you see in the box, [id274]?	R					
638680	639680	It's a dinosaur.	id274		S		a dinosaur	Y
639680	650800	Alright, now it is [id274]'s turn to hold Murphy.	R	14				
650800	652520	I see a rabbit.	id273		S		a rabbit	Y
652520	653520	A rabbit?	id274		L			Y
653520	654520	Yeah.	id273		S			Y
654520	655520	What do you see?	id273	15	L			Y
655520	656520	It's a guy looking down.	id274		S		a guy looking down	Y
656520	671520	Yes, we're winning, both, we're both winning.	id273	16	S			
671520	672920	And you're both winning.	R					
672920	685720	I see a statue.	id273		S		a statue	Y
		of winning by bling	id274		L			
685720	692020	I see	id273	17	L			
		I see a bunny.	id274		S		a bunny	Y
692020	694800	I see	id273		L			Y
694800	701120	Come back here you.	id274		S			
701120	710680	Alright, [id274], can you describe what you see in the box?	R					
710680	711680	A bunny.	id274		S			Y
711680	712680	Come back here you.	id274		S			
712680	713680	Why does she say, come back here, baby?	id273	18	S			
		It wasn’t hopping on the ipad.	id274		L			
713680	720680	I see a dinosaur.	id273		S		a dinosaur	Y
720680	731680	What do you see in the box?	id273	19	L			
731680	739680	It's a guy looking down and I saw that one.	id274		S		a guy looking down	Y
739680	742680	Alright, let's give Murphy to [id274].	R	20				
742680	746680	Oh, let's not throw him though.	R					
746680	748680	Hey, get back here you.	id273		S			
748680	750680	Hi, come back here you rabbit.	id274		L			
750680	751680	What do you see, [id273]?	R					
751680	753680	I see a statue.	id273		S		a statue	Y
753680	760680	Oh, it's all back.	id273		S			
760680	763680	It looks like you guys are finished with my game.	R					
763680	768680	We won, we won!	id273		S			
