start,end,text,speaker,trial,role,echo,description,backchannel
98000,104000,"And [id28], if you, oh, sorry, and [id27], if you don't have Smurphy, will you be the guesser",I,,,,,
104000,105000,or will you be the teller?,I,,,,,
105000,106000,The teller.,id27,,,,,
106000,107000,Great.,I,,,,,
107000,108000,Okay.,I,,,,,
108000,113000,"Now, to make our choices, we will just tap on the screen once, okay?",I,,,,,
113000,116000,"And once you tap on the screen, you will see one picture.",I,,,,,
116000,118000,"If you see a happy face, great.",I,,,,,
118000,119000,It was a match.,I,,,,,
119000,122000,You helped Smurphy find the right picture.,I,,,,,
122000,125000,"If you see a sad face, it wasn't a match.",I,,,,,
125000,126000,But it's okay.,I,,,,,
126000,128000,We can always try again.,I,,,,,
128000,130000,Do we have any questions?,I,,,,,
130000,132000,"Do you have any questions, yeah?",I,,,,,
132000,135000,Should we try to help Smurphy guess the right picture?,I,,,,,
135000,136000,Yeah?,I,,,,,
136000,137000,Are you ready?,I,,,,,
137000,138000,Okay.,I,,,,,
138000,141000,"So in order to start, we will press on the blue arrow.",I,,,,,
141000,143000,Do you want to press?,I,,,,,
143000,145000,Do I need to press?,I,,,,,
145000,147000,"Yes, you do.",I,,,,,
147000,148000,Okay.,I,,,,,
148000,152000,"Now, it looks like [id27] will be guessing first.",I,0,,,,
152000,155000,"So [id28], what do we see in the black box?",I,,,,,
155000,156000,A birdie.,id28,,S,,a birdie,
156000,157000,She sees a bird.,I,,,Y,,
157000,159000,Do you see a bird?,I,,,,,
159000,160000,Bird.,id27,,L,,bird,Y
160000,163000,Let's press on it.,I,,,,,
163000,164000,Great.,I,,,,,
164000,167000,You helped Smurphy find the right match.,I,1,,,,
167000,169000,Now it will be [id28]'s turn to guess.,I,,,,,
169000,172000,"So [id27], what do we see in the black box?",I,,,,,
172000,174000,A apple.,id27,,S,,a apple,
174000,175000,Apple.,I,,,Y,,
175000,177000,"Do you see an apple, [id28]?",I,,,,,
177000,178000,Yes.,id28,,,,,
178000,182000,Let's press it.,I,2,,,,
182000,183000,Great.,I,,,,,
183000,185000,Thank you.,I,,,,,
185000,187000,And now we will continue the game.,I,,,,,
187000,190000,"And [id28], now what do we see in that black box?",I,,,,,
190000,191000,A person.,id28,,S,,a person,
191000,193000,We see a person.,I,,,Y,,
193000,195000,"Do you see a person, [id27]?",I,,,,,
195000,198000,Yeah.,id27,,L,,,Y
198000,200000,Are you ready to make a choice?,I,,,,,
200000,203000,Let's press on it.,I,,,,,
203000,207000,Let's try again.,I,3,,,,
207000,209000,Great.,I,,,,,
209000,211000,"Okay, here you go.",I,,,,,
211000,214000,"Now, [id27], what do we see in the black box?",I,,,,,
214000,216000,A person.,id27,,S,,a person,
216000,219000,She sees a person.,I,,,Y,,
219000,220000,I see,id28,,L,,,Y
220000,222000,"A person, too.",id28,,L,,,Y
222000,228000,"If you think that's the match, just go ahead and press it.",I,,,,,
228000,230000,Only [id28] had to press it.,I,,,,,
230000,231000,It's okay.,I,,,,,
231000,234000,"We can just move on to the next round, okay?",I,4,,,,
234000,236000,Here you go.,I,,,,,
236000,239000,"Now, [id28], what do we see in the picture?",I,,,,,
239000,240000,A flying person.,id28,,S,,a flying person,
240000,242000,A flying person.,I,,,Y,,
242000,244000,"Do you see a flying person, [id27]?",I,,,,,
244000,245000,Yeah.,id27,,L,,,
245000,247000,Let's press on it.,I,,,,,
247000,250000,Let's press on it a little lightly.,I,,,,,
250000,252000,Great.,I,,,,,
252000,254000,"Okay, here you go.",I,5,,,,
254000,257000,"Now, [id27], what do we see in the black box?",I,,,,,
257000,259000,A laying person.,id27,,S,,a laying person,
259000,261000,A laying person.,I,,,Y,,
261000,264000,Do you see a laying person?,I,,,,,
264000,265000,Yes.,id28,,L,,,Y
265000,268000,Let's press on the thing.,I,,,,,
268000,270000,Great.,I,,,,,
270000,272000,Let's pass Murphy on.,I,6,,,,
272000,274000,Here you go.,I,,,,,
274000,277000,"Now, [id28], what do we see in the black box?",I,,,,,
277000,278000,A walking person.,id28,,S,,a walking person,
278000,280000,A walking person.,I,,,Y,,
280000,285000,Let's help Murphy make the choice.,I,,,,,
285000,287000,A walking person.,I,,,Y,,
287000,289000,A walking person.,id27,,L,,a walking person,Y
289000,292000,We'll just press on the one that we think it is.,I,,,,,
292000,294000,Great.,I,,,,,
294000,296000,"Okay, here you go.",I,,,,,
296000,300000,"Now, what do we see, [id27], in the black box?",I,7,,,,
300000,302000,A person with this cube.,id27,,S,,a person with this cube,
302000,304000,A person with this cube?,I,,,Y,,
304000,307000,A person with this cube.,I,,,Y,,
307000,309000,Do you see a person with this cube?,I,,,,,
309000,310000,Yeah.,id28,,L,,,Y
310000,312000,Let's press on it.,I,,,,,
312000,314000,Great.,I,,,,,
314000,316000,Thank you.,I,,,,,
316000,317000,Here you go.,I,8,,,,
317000,319000,"Now, [id28], what do we see in the black box?",I,,,,,
319000,321000,A lying person.,id28,,S,,a lying person,
321000,323000,A lying person.,I,,,Y,,
323000,325000,I see a lying person.,id27,,L,,a lying person,Y
325000,328000,Let's press on it.,I,,,,,
328000,330000,Great.,I,,,,,
330000,331000,Here you go.,I,,,,,
331000,334000,"Now, [id27], what do we see in the black box?",I,9,,,,
334000,336000,A flying person.,id27,,S,,a flying person,
336000,339000,A flying person.,I,,,Y,,
339000,341000,Do you see a flying person?,I,,,,,
341000,343000,Let's press on it.,I,,,,,
343000,345000,Great.,I,,,,,
345000,347000,Thank you.,I,,,,,
347000,349000,Here you go.,I,10,,,,
349000,351000,"[id28], what do we see in the black box now?",I,,,,,
351000,354000,A person standing up with a cube.,id28,,S,,a person standing up with a cube,
354000,357000,A person standing up with a cube?,I,,,Y,,
357000,359000,Me too.,id27,,L,,,Y
359000,362000,Let's press it.,I,,,,,
362000,364000,Great.,I,,,,,
364000,366000,Here you go.,I,,,,,
366000,368000,"Now, [id27], what do we see in the black box?",I,11,,,,
368000,370000,A laying person.,id27,,S,,a laying person,
370000,372000,A laying person.,I,,,Y,,
372000,374000,I see a laying person.,id28,,L,,a laying person,Y
374000,377000,Let's press on it.,I,,,,,
377000,379000,"Do you see a lying person, [id28]?",I,,,Y,,
379000,381000,Let's press it.,I,,,,,
381000,383000,Great.,I,12,,,,
383000,385000,Thank you.,I,,,,,
385000,387000,"Now, what do we see, [id28]?",I,,,,,
387000,389000,A walking person.,id28,,S,,a walking person,
389000,392000,A walking person.,I,,,Y,,
392000,394000,I see a walking person.,id27,,L,,a walking person,Y
394000,397000,Let's press on the one that we think is the match.,I,,,,,
397000,399000,Great.,I,13,,,,
399000,401000,Here you go.,I,,,,,
401000,404000,"Now, [id27], what do we see?",I,,,,,
404000,406000,A flying person.,id27,,S,,a flying person,
404000,406000,flying person,I,,,Y,,
406000,410000,I see a flying person too.,id28,,L,,a flying person,Y
410000,414000,Here you go.,I,,,,,
414000,417000,"Well, my friends, we are done with the game.",I,,,,,
417000,421000,Thank you guys so much for helping Smurfy guess the right pictures.,I,,,,,
421000,423000,I'll just turn the camera off right now.,I,,,,,
423000,425000,Do you guys want to wave bye bye.,I,,,,,
425000,454000,Bye bye.,id28,,,,,
